
"Advanced Micro Devices, Inc.",Last: 105.6,Change:  1.01
"Date: August 20, 2023 at 10:35 PM EDT",Bid: 105.55,Ask: 105.7,Size: 2*3,"Volume: 59,916,675"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jan 19 2024,AMD1240119C00150000,59.7,0,40.5,44.5,0,0.4735,0.8098,0.0086,12,150.00,AMD1240119P00150000,0,0,5,8.55,0,0.4618,-0.1957,0.0089,117
Fri Jan 19 2024,AMD240119C00155000,1.94,0.09,1.91,1.95,21,0.451,0.1412,0.0072,3813,155.00,AMD240119P00155000,47.35,0,49.55,50.15,0,0.4588,-0.9312,0.0097,59
Fri Jan 19 2024,AMD1240119C00155000,62.91,0,37,41,0,0.4699,0.7798,0.0095,36,155.00,AMD1240119P00155000,9.5,0,6.25,10.05,0,0.4581,-0.2267,0.0098,26
Fri Jan 19 2024,AMD240119C00160000,1.62,0.085,1.58,1.63,44,0.4543,0.1207,0.0064,6362,160.00,AMD240119P00160000,55.72,-0.055,54.4,55.1,1,0.4737,-0.9591,0.0091,138
Fri Jan 19 2024,AMD1240119C00160000,0,0,33.5,37.5,0,0.462,0.7476,0.0103,8,160.00,AMD1240119P00160000,31.45,0,7.7,11.7,0,0.4544,-0.26,0.0106,37
Fri Jan 19 2024,AMD240119C00165000,1.36,0.075,1.32,1.36,52,0.458,0.1034,0.0057,3268,165.00,AMD240119P00165000,59.55,-1.15,59.3,60,1,0.4836,-0.9789,0.0068,32
Fri Jan 19 2024,AMD1240119C00165000,20,0,30.5,34.05,0,0.4571,0.7136,0.011,10,165.00,AMD1240119P00165000,10.5,0,9.35,13.6,0,0.4518,-0.2952,0.0114,42
Fri Jan 19 2024,AMD240119C00170000,1.14,0.055,1.11,1.15,68,0.4623,0.089,0.005,4789,170.00,AMD240119P00170000,57.77,0,64.25,65.2,0,0.5255,-0.9914,0.0029,10
Fri Jan 19 2024,AMD1240119C00170000,56.75,0,27.5,31.5,0,0.4588,0.6783,0.0116,129,170.00,AMD1240119P00170000,37.99,0,11.25,15.65,0,0.4494,-0.332,0.0121,44
Fri Jan 19 2024,AMD240119C00175000,0.97,0.05,0.94,0.97,12,0.4665,0.0769,0.0045,1768,175.00,AMD240119P00175000,59.15,0,69.25,70.1,0,0.5374,-0.998,0.0007,2
Fri Jan 19 2024,AMD1240119C00175000,0,0,24.5,28.75,0,0.4539,0.6421,0.0121,30,175.00,AMD1240119P00175000,15.6,0,13.5,17.95,0,0.4495,-0.3698,0.0127,50
Fri Jan 19 2024,AMD240119C00180000,0.83,0.045,0.8,0.83,80,0.4712,0.0669,0.004,4530,180.00,AMD240119P00180000,66.05,0,74.05,75.1,0,0.5344,-1,0,0
Fri Jan 19 2024,AMD1240119C00180000,0,0,22,26,0,0.4506,0.6055,0.0125,9,180.00,AMD1240119P00180000,33,0,16.5,20.3,0,0.454,-0.4082,0.0132,214
Fri Jan 19 2024,AMD240119C00185000,0.68,0,0.68,0.72,1,0.4761,0.0585,0.0035,3134,185.00,AMD240119P00185000,68.3,0,79,80.1,0,0,-1,0,0
Fri Jan 19 2024,AMD1240119C00185000,21,0,19.5,23.2,0,0.4429,0.5689,0.0128,19,185.00,AMD1240119P00185000,37.4,0,18.5,23,0,0.4471,-0.4468,0.0135,27
Fri Jan 19 2024,AMD240119C00190000,0.58,-0.01,0.59,0.62,63,0.4812,0.0513,0.0032,2951,190.00,AMD240119P00190000,79.11,0,84.05,85.15,0,0.5863,-1,0,0
Fri Jan 19 2024,AMD1240119C00190000,0,0,17,21,0,0.4385,0.5324,0.013,15,190.00,AMD1240119P00190000,0,0,21.5,25.5,0,0.4448,-0.4852,0.0138,32
Fri Jan 19 2024,AMD240119C00195000,0.52,0,0.51,0.54,18,0.4861,0.0454,0.0028,890,195.00,AMD240119P00195000,73.35,0,88.95,90.2,0,0.5986,-1,0,0
Fri Jan 19 2024,AMD1240119C00195000,42,0,15.5,19,0,0.4426,0.4969,0.013,4,195.00,AMD1240119P00195000,0,0,24,28.5,0,0.4391,-0.5227,0.0139,4
Fri Jan 19 2024,AMD240119C00200000,0.45,-0.005,0.45,0.48,57,0.4926,0.0402,0.0025,9938,200.00,AMD240119P00200000,85.18,0,93.95,95.2,0,0.6188,-1,0,0
Fri Jan 19 2024,AMD1240119C00200000,20.67,0,13.5,17.5,0,0.4432,0.4624,0.0129,66,200.00,AMD1240119P00200000,22.5,0,27.5,31.5,0,0.4398,-0.5596,0.0139,99
Fri Jan 19 2024,AMD240119C00210000,0.38,0.02,0.35,0.38,30,0.5033,0.0322,0.0021,5489,210.00,AMD240119P00210000,99.16,0,104.1,105.25,0,0.6868,-1,0,0
Fri Jan 19 2024,AMD1240119C00210000,0,0,10.5,14.75,0,0.4481,0.3974,0.0125,11,210.00,AMD1240119P00210000,32.32,0,34.5,38.5,0,0.4413,-0.6302,0.0137,195
Fri Jan 19 2024,AMD240119C00220000,0.28,-0.01,0.28,0.3,100,0.5137,0.0262,0.0017,2519,220.00,AMD240119P00220000,109.17,0,113.85,115.3,0,0.6943,-1,0,0
Fri Jan 19 2024,AMD1240119C00220000,0,0,7.5,11.85,0,0.439,0.3385,0.0118,84,220.00,AMD1240119P00220000,61,0,42,46,0,0.4404,-0.6951,0.0132,20
Fri Jan 19 2024,AMD240119C00230000,0.23,-0.01,0.23,0.25,4,0.5256,0.0217,0.0014,2123,230.00,AMD240119P00230000,119.06,0,123.7,125.4,0,0,-1,0,0
Fri Jan 19 2024,AMD1240119C00230000,0,0,5.5,9.75,0,0.4391,0.2864,0.0109,18,230.00,AMD1240119P00230000,69,0,50,54,0,0.4383,-0.7539,0.0125,17
Fri Jan 19 2024,AMD240119C00240000,0.19,-0.015,0.19,0.21,8,0.5365,0.0181,0.0012,2174,240.00,AMD240119P00240000,0,0,133.65,135.45,0,0,-1,0,0
Fri Jan 19 2024,AMD1240119C00240000,18.5,0,4,8.15,0,0.442,0.2412,0.01,306,240.00,AMD1240119P00240000,57.1,0,58.75,62.4,0,0.439,-0.8061,0.0117,213
Fri Jan 19 2024,AMD240119C00250000,0.18,0.01,0.15,0.18,10,0.5458,0.0152,0.001,5296,250.00,AMD240119P00250000,0,0,143.55,145.6,0,0.7948,-1,0,0
Fri Jan 19 2024,AMD1240119C00250000,13.75,0,2.8,7.25,0,0.4507,0.2025,0.0089,60,250.00,AMD1240119P00250000,0,0,68.15,71.75,0,0.4568,-0.8523,0.0109,0
Fri Jan 19 2024,AMD240119C00260000,0.15,0.005,0.13,0.16,22,0.5582,0.013,0.0009,1665,260.00,AMD240119P00260000,184.85,0,153.4,155.65,0,0,-1,0,0
Fri Jan 19 2024,AMD1240119C00260000,0,0,1.92,6.15,0,0.4541,0.1697,0.008,26,260.00,AMD1240119P00260000,0,0,77.45,80.7,0,0.4541,-0.8929,0.0101,0
Fri Jan 19 2024,AMD240119C00270000,0.15,0,0.11,0.14,0,0.5682,0.0111,0.0007,1287,270.00,AMD240119P00270000,170.3,0,163.4,165.75,0,0.8551,-1,0,0
Fri Jan 19 2024,AMD1240119C00270000,0,0,1.29,5.2,0,0.4575,0.1421,0.007,5,270.00,AMD1240119P00270000,0,0,87.35,89.8,0,0.4574,-0.9283,0.0094,0
Fri Jan 19 2024,AMD240119C00280000,0.11,0,0.1,0.13,5,0.5814,0.0096,0.0006,1450,280.00,AMD240119P00280000,160.42,0,173.4,175.8,0,0.9011,-1,0,0
Fri Jan 19 2024,AMD1240119C00280000,0,0,0.8,4.4,0,0.4602,0.119,0.0062,50,280.00,AMD1240119P00280000,0,0,97.15,99.55,0,0.4669,-0.9592,0.0087,0
Fri Jan 19 2024,AMD240119C00290000,0.08,-0.02,0.07,0.12,1,0.5904,0.0083,0.0006,3406,290.00,AMD240119P00290000,170.45,0,183.45,185.8,0,0.9286,-1,0,0
Fri Jan 19 2024,AMD1240119C00290000,0,0,0.33,3.8,0,0.4617,0.0998,0.0054,6,290.00,AMD1240119P00290000,0,0,107.05,109.45,0,0.4787,-0.9811,0.0063,0
Fri Jan 19 2024,AMD240119C00300000,0.08,-0.005,0.08,0.09,403,0.597,0.0072,0.0005,27469,300.00,AMD240119P00300000,191.92,0,193.35,195.95,0,0.9706,-1,0,0
Fri Jan 19 2024,AMD1240119C00300000,0,0,0.12,3.2,0,0.4644,0.0837,0.0047,37,300.00,AMD1240119P00300000,0,0,117.05,119.45,0,0.5063,-0.9941,0.002,0
Fri Jan 19 2024,AMD1240119C00310000,11.45,0,0,2.75,0,0.4696,0.0703,0.0041,462,310.00,AMD1240119P00310000,0,0,127.05,129.45,0,0.5329,-1,0,0
Fri Jan 19 2024,AMD1240119C00320000,10.15,0,0,2.39,0,0.4786,0.0591,0.0035,61,320.00,AMD1240119P00320000,0,0,137.05,139.45,0,0.5584,-1,0,0
Fri Jan 19 2024,AMD1240119C00330000,9,0,0,2.08,0,0.4868,0.0498,0.0031,293,330.00,AMD1240119P00330000,0,0,147.05,149.45,0,0.5831,-1,0,0
Fri Jan 19 2024,AMD1240119C00340000,6.95,0,0,1.83,0,0.4953,0.0419,0.0026,184,340.00,AMD1240119P00340000,0,0,157.05,159.45,0,0.6069,-1,0,0
Fri Feb 16 2024,AMD240216C00050000,59.17,0,56.5,57.65,0,0.4488,0.9849,0.001,0,50.00,AMD240216P00050000,0,0,0.14,0.65,0,0.6003,-0.0174,0.001,0
Fri Feb 16 2024,AMD240216C00055000,0,0,51.7,53,0,0.4743,0.9756,0.0015,0,55.00,AMD240216P00055000,0.45,-0.02,0.22,0.67,6,0.5456,-0.0268,0.0015,5
Fri Feb 16 2024,AMD240216C00060000,0,0,47.25,48.2,0,0.4821,0.9627,0.0021,0,60.00,AMD240216P00060000,0.7,0,0.37,1.12,0,0.5368,-0.04,0.0022,7
Fri Feb 16 2024,AMD240216C00065000,0,0,43.15,43.7,0,0.509,0.9452,0.003,0,65.00,AMD240216P00065000,1.08,0,1.05,1.12,0,0.518,-0.0578,0.003,2
Fri Feb 16 2024,AMD240216C00070000,38.1,0.025,38.65,39.3,12,0.4903,0.9224,0.0039,1,70.00,AMD240216P00070000,1.7,0.07,1.54,1.62,1,0.504,-0.081,0.004,5
Fri Feb 16 2024,AMD240216C00075000,36.65,0,34.55,35.15,0,0.4818,0.8935,0.0051,1,75.00,AMD240216P00075000,2.37,0.03,2.22,2.31,10,0.4931,-0.1106,0.0052,12
Fri Feb 16 2024,AMD240216C00080000,31.15,1.2,30.6,31.05,111,0.4766,0.8582,0.0063,0,80.00,AMD240216P00080000,3.3,0,3.1,3.25,27,0.4844,-0.147,0.0065,7
Fri Feb 16 2024,AMD240216C00085000,29.24,0,26.85,27.35,0,0.4706,0.8164,0.0075,5,85.00,AMD240216P00085000,4.21,-0.29,4.25,4.4,5,0.4765,-0.19,0.0078,1225
Fri Feb 16 2024,AMD240216C00090000,23,0.15,23.45,23.9,1,0.4666,0.7692,0.0087,2,90.00,AMD240216P00090000,5.75,-0.275,5.7,5.85,9,0.4707,-0.2389,0.009,397
Fri Feb 16 2024,AMD240216C00095000,19.65,-0.2,20.3,20.8,24,0.4615,0.7176,0.0098,74,95.00,AMD240216P00095000,7.85,0,7.45,7.6,41,0.4661,-0.2924,0.0102,347
Fri Feb 16 2024,AMD240216C00100000,18,0.925,17.5,17.95,18,0.4599,0.663,0.0106,27,100.00,AMD240216P00100000,9.8,-0.2,9.5,9.7,20,0.4624,-0.3495,0.0111,129
Fri Feb 16 2024,AMD240216C00105000,14.25,-0.375,15.1,15.45,31,0.4612,0.607,0.0112,112,105.00,AMD240216P00105000,12.08,-0.42,11.9,12.2,10,0.4614,-0.4086,0.0119,37
Fri Feb 16 2024,AMD240216C00110000,12.65,0.175,12.75,13.1,19,0.4559,0.5506,0.0116,71,110.00,AMD240216P00110000,14.52,-0.73,14.55,14.9,9,0.4597,-0.4684,0.0124,6
Fri Feb 16 2024,AMD240216C00115000,11.25,0.7,10.9,11.15,9,0.456,0.4958,0.0117,159,115.00,AMD240216P00115000,0,0,17.5,17.95,0,0.4582,-0.528,0.0127,0
Fri Feb 16 2024,AMD240216C00120000,8.74,-0.135,9.15,9.5,11,0.4549,0.4428,0.0116,30,120.00,AMD240216P00120000,19.35,0,20.75,21.35,0,0.456,-0.5855,0.0128,1
Fri Feb 16 2024,AMD240216C00125000,8,0.525,7.65,7.95,7,0.452,0.3928,0.0114,9,125.00,AMD240216P00125000,24.68,0,24.35,24.8,0,0.4544,-0.6409,0.0127,1
Fri Feb 16 2024,AMD240216C00130000,6.5,0.225,6.45,6.7,19,0.4528,0.3462,0.0109,2,130.00,AMD240216P00130000,29.2,0.1,28.05,28.65,1,0.4534,-0.6931,0.0124,1
Fri Feb 16 2024,AMD240216C00135000,5.44,0.165,5.4,5.6,1,0.4521,0.304,0.0103,4,135.00,AMD240216P00135000,34.03,0.83,32.1,32.7,2,0.4554,-0.7415,0.012,0
Fri Feb 16 2024,AMD240216C00140000,4.4,0,4.55,4.75,0,0.4538,0.2664,0.0097,2,140.00,AMD240216P00140000,0,0,36.3,36.95,0,0.4575,-0.7859,0.0115,0
Fri Feb 16 2024,AMD240216C00145000,3.72,0,3.8,4,0,0.4547,0.2327,0.009,3,145.00,AMD240216P00145000,0,0,40.65,41.2,0,0.4553,-0.8262,0.011,0
Fri Feb 16 2024,AMD240216C00150000,3.3,0.15,3.2,3.4,3,0.457,0.2034,0.0083,1,150.00,AMD240216P00150000,0,0,45.2,45.8,0,0.4609,-0.8625,0.0105,0
Fri Feb 16 2024,AMD240216C00155000,2.75,0,2.73,2.87,0,0.4592,0.1778,0.0076,1,155.00,AMD240216P00155000,0,0,49.8,50.5,0,0.4685,-0.8952,0.0099,0
Fri Feb 16 2024,AMD240216C00160000,2.44,0.145,2.32,2.44,139,0.4621,0.1555,0.0069,0,160.00,AMD240216P00160000,0,0,54.55,55.2,0,0.4666,-0.9246,0.0095,0
Fri Feb 16 2024,AMD240216C00165000,0,0,1.98,2.08,0,0.4649,0.1362,0.0063,0,165.00,AMD240216P00165000,0,0,59.3,60.2,0,0.4768,-0.9514,0.009,0
Fri Feb 16 2024,AMD240216C00170000,0,0,1.68,1.8,0,0.468,0.1195,0.0057,0,170.00,AMD240216P00170000,0,0,64.15,65.2,0,0.4899,-0.9718,0.0073,0
Fri Feb 16 2024,AMD240216C00175000,0,0,1.45,1.56,0,0.4719,0.105,0.0051,0,175.00,AMD240216P00175000,0,0,69.15,70.1,0,0.503,-0.9858,0.0044,0
Fri Feb 16 2024,AMD240216C00180000,1.27,0,1.25,1.34,0,0.4748,0.0924,0.0046,32,180.00,AMD240216P00180000,0,0,74.2,75.05,0,0.5247,-0.9948,0.0016,0
Fri Feb 16 2024,AMD240216C00185000,0,0,1.07,1.18,0,0.4785,0.0814,0.0042,0,185.00,AMD240216P00185000,0,0,78.9,80.25,0,0.5321,-0.9999,0,0
Fri Feb 16 2024,AMD240216C00190000,0,0,0.93,1.01,0,0.4811,0.0717,0.0038,0,190.00,AMD240216P00190000,0,0,84,85.2,0,0.5596,-1,0,0
Fri Feb 16 2024,AMD240216C00195000,1,0,0.81,0.88,0,0.4843,0.0634,0.0034,1,195.00,AMD240216P00195000,0,0,88.9,90.3,0,0.5793,-1,0,0
Fri Feb 16 2024,AMD240216C00200000,0.85,0,0.68,0.78,0,0.4866,0.056,0.0031,1,200.00,AMD240216P00200000,0,0,93.75,95.35,0,0.5912,-1,0,0
Fri Feb 16 2024,AMD240216C00210000,0.72,0,0.1,0.89,0,0.483,0.0438,0.0025,1,210.00,AMD240216P00210000,0,0,103.8,105.45,0,0.6487,-1,0,0
Fri Feb 16 2024,AMD240216C00220000,0.56,0,0.33,0.79,0,0.5199,0.0343,0.002,1,220.00,AMD240216P00220000,0,0,113.6,115.5,0,0,-1,0,0
Fri Mar 15 2024,AMD240315C00030000,79,0,75.8,77.3,0,0,0.998,0.0002,6,30.00,AMD240315P00030000,0.08,0.01,0.06,0.09,1,0.7067,-0.004,0.0002,77
Fri Mar 15 2024,AMD240315C00035000,0,0,71.15,72.25,0,0,0.9957,0.0003,0,35.00,AMD240315P00035000,0,0,0.1,0.13,0,0.6601,-0.0063,0.0003,0
Fri Mar 15 2024,AMD240315C00040000,68.64,0,66.4,67.5,0,0.5234,0.9924,0.0005,108,40.00,AMD240315P00040000,0.15,0,0.16,0.2,0,0.6237,-0.0097,0.0005,50
Fri Mar 15 2024,AMD240315C00045000,74,0,61.85,62.7,0,0.5704,0.9874,0.0008,1,45.00,AMD240315P00045000,0.24,0,0.26,0.29,0,0.5928,-0.0146,0.0008,26
Fri Mar 15 2024,AMD240315C00050000,64.28,0,57,58.15,0,0.5524,0.9803,0.0011,9,50.00,AMD240315P00050000,0.41,-0.025,0.4,0.43,100,0.5665,-0.0219,0.0012,615
Fri Mar 15 2024,AMD240315C00055000,57.4,0,52.55,53.25,0,0.5279,0.9703,0.0016,1,55.00,AMD240315P00055000,0.63,-0.015,0.6,0.64,883,0.5444,-0.032,0.0016,978
Fri Mar 15 2024,AMD240315C00060000,53,0,48,48.8,0,0.5213,0.9566,0.0023,4,60.00,AMD240315P00060000,0.87,0,0.89,0.93,0,0.5254,-0.046,0.0023,165
Fri Mar 15 2024,AMD240315C00065000,44.28,1.405,43.5,44.25,1,0.4979,0.9384,0.003,16,65.00,AMD240315P00065000,1.26,0,1.27,1.34,0,0.51,-0.0646,0.0031,96
Fri Mar 15 2024,AMD240315C00070000,38.43,-0.195,39.3,39.9,1,0.4891,0.915,0.004,37,70.00,AMD240315P00070000,1.87,-0.1,1.83,1.91,16,0.4962,-0.0885,0.0041,3291
Fri Mar 15 2024,AMD240315C00075000,34.4,-0.2,35.2,35.7,6,0.4774,0.8858,0.005,18,75.00,AMD240315P00075000,2.76,0,2.57,2.67,4,0.4862,-0.1184,0.0051,2458
Fri Mar 15 2024,AMD240315C00080000,32.25,1.55,31.25,31.85,615,0.47,0.851,0.0061,322,80.00,AMD240315P00080000,3.7,0,3.55,3.65,0,0.4777,-0.1546,0.0063,3671
Fri Mar 15 2024,AMD240315C00085000,27.56,0.385,27.7,28.2,22,0.4663,0.8106,0.0072,261,85.00,AMD240315P00085000,4.8,-0.275,4.75,4.9,2,0.4718,-0.1964,0.0075,3060
Fri Mar 15 2024,AMD240315C00090000,24.2,0.35,24.35,24.85,8,0.4624,0.7656,0.0082,192,90.00,AMD240315P00090000,6.3,-0.35,6.3,6.4,803,0.4662,-0.243,0.0086,7798
Fri Mar 15 2024,AMD240315C00095000,21.82,0.97,21.25,21.75,35,0.4581,0.7169,0.0092,61,95.00,AMD240315P00095000,8.75,0.25,8.1,8.25,22,0.4623,-0.2942,0.0096,3579
Fri Mar 15 2024,AMD240315C00100000,18.9,0.75,18.45,18.95,83,0.4549,0.6657,0.0099,447,100.00,AMD240315P00100000,10.1,-0.6,10.2,10.35,6,0.4588,-0.348,0.0105,3611
Fri Mar 15 2024,AMD240315C00105000,16.42,0.72,15.95,16.45,20,0.4528,0.6133,0.0105,208,105.00,AMD240315P00105000,13.17,-0.03,12.6,12.75,4,0.4557,-0.4037,0.0112,2368
Fri Mar 15 2024,AMD240315C00110000,14.05,0.6,13.8,14.2,123,0.452,0.5608,0.0108,5341,110.00,AMD240315P00110000,15.35,-0.6,15.15,15.55,13,0.4526,-0.4601,0.0117,3895
Fri Mar 15 2024,AMD240315C00115000,12,0.45,11.85,12.15,122,0.4523,0.5089,0.011,2107,115.00,AMD240315P00115000,17.47,0,18.2,18.45,0,0.4505,-0.5161,0.012,1559
Fri Mar 15 2024,AMD240315C00120000,10.35,0.45,10.15,10.4,22,0.4492,0.4594,0.011,5132,120.00,AMD240315P00120000,17.9,0,21.4,21.95,0,0.4523,-0.5709,0.0122,1227
Fri Mar 15 2024,AMD240315C00125000,8.45,0,8.65,8.9,9,0.4496,0.4118,0.0108,3187,125.00,AMD240315P00125000,21.15,0,24.9,25.45,0,0.4514,-0.6237,0.0121,215
Fri Mar 15 2024,AMD240315C00130000,7.67,0.47,7.4,7.6,23,0.448,0.3678,0.0105,790,130.00,AMD240315P00130000,22.4,0,28.6,29.1,0,0.4489,-0.674,0.012,67
Fri Mar 15 2024,AMD240315C00135000,6.24,0.14,6.3,6.5,11,0.4475,0.327,0.01,2883,135.00,AMD240315P00135000,28.8,0,32.55,33,0,0.4481,-0.7214,0.0118,2
Fri Mar 15 2024,AMD240315C00140000,5.35,0.15,5.4,5.55,18,0.4495,0.2898,0.0095,479,140.00,AMD240315P00140000,38.6,0.775,36.7,37.2,1,0.4501,-0.7655,0.0114,160
Fri Mar 15 2024,AMD240315C00145000,4.81,0.36,4.6,4.7,31,0.4498,0.256,0.0089,1859,145.00,AMD240315P00145000,0,0,41,41.6,0,0.4533,-0.8064,0.011,0
Fri Mar 15 2024,AMD240315C00150000,3.92,0.12,3.9,4.05,37,0.4521,0.2261,0.0083,864,150.00,AMD240315P00150000,39.5,0,45.45,45.95,0,0.4521,-0.8438,0.0106,20
Fri Mar 15 2024,AMD240315C00155000,3.2,-0.05,3.35,3.45,5,0.4525,0.1996,0.0077,373,155.00,AMD240315P00155000,0,0,50.05,50.65,0,0.4585,-0.8782,0.0102,0
Fri Mar 15 2024,AMD240315C00160000,3.02,0.23,2.9,2.97,8,0.4552,0.1763,0.0071,440,160.00,AMD240315P00160000,50.12,0,54.75,55.4,0,0.4645,-0.9095,0.0098,14
Fri Mar 15 2024,AMD240315C00165000,2.58,0.17,2.46,2.56,2,0.4568,0.1559,0.0065,145,165.00,AMD240315P00165000,0,0,59.5,60.25,0,0.4714,-0.9379,0.0094,0
Fri Mar 15 2024,AMD240315C00170000,2.13,0.045,2.14,2.21,22,0.4594,0.1381,0.006,917,170.00,AMD240315P00170000,62.78,0,64.15,65.1,0,0.4833,-0.9615,0.0083,9
Fri Mar 15 2024,AMD240315C00175000,2.19,0,1.86,1.97,0,0.4632,0.1227,0.0054,83,175.00,AMD240315P00175000,61.41,0,69.1,70.05,0,0.4709,-0.9786,0.0063,1
Fri Mar 15 2024,AMD240315C00180000,1.7,0.115,1.62,1.68,32,0.465,0.109,0.005,1215,180.00,AMD240315P00180000,72.45,0,74.15,75.15,0,0.509,-0.9905,0.0028,1
Fri Mar 15 2024,AMD240315C00185000,1.31,-0.075,1.42,1.47,2,0.4679,0.0972,0.0046,50,185.00,AMD240315P00185000,0,0,78.8,80.35,0,0.5115,-0.997,0.0009,0
Fri Mar 15 2024,AMD240315C00190000,1.33,0,1.24,1.29,0,0.4709,0.0868,0.0042,94,190.00,AMD240315P00190000,0,0,83.75,85.4,0,0.5309,-1,0,0
Fri Mar 15 2024,AMD240315C00195000,1.07,0,1.09,1.14,5,0.4739,0.0778,0.0038,121,195.00,AMD240315P00195000,0,0,88.7,90.2,0,0,-1,0,0
Fri Mar 15 2024,AMD240315C00200000,1.02,0.065,0.96,1.01,7,0.4772,0.0697,0.0035,367,200.00,AMD240315P00200000,0,0,93.75,95.45,0,0.5744,-1,0,0
Fri Mar 15 2024,AMD240315C00210000,1.11,0,0.75,0.81,0,0.4849,0.0564,0.0029,459,210.00,AMD240315P00210000,0,0,103.65,105.05,0,0,-1,0,0
Fri Mar 15 2024,AMD240315C00220000,0.66,0.045,0.61,0.65,8,0.4914,0.0461,0.0024,1424,220.00,AMD240315P00220000,0,0,113.7,115.6,0,0.6549,-1,0,0
Fri Apr 19 2024,AMD240419C00055000,0,0,52.8,53.7,0,0.5083,0.9654,0.0017,0,55.00,AMD240419P00055000,0.74,0,0.56,1,0,0.5316,-0.0367,0.0018,3
Fri Apr 19 2024,AMD240419C00060000,0,0,48.35,49.15,0,0.4944,0.9503,0.0024,0,60.00,AMD240419P00060000,0,0,1.07,1.18,0,0.5144,-0.0521,0.0024,0
Fri Apr 19 2024,AMD240419C00065000,43.85,0.475,44.1,44.85,2,0.4918,0.931,0.0031,0,65.00,AMD240419P00065000,0,0,1.57,1.65,0,0.5014,-0.0719,0.0032,0
Fri Apr 19 2024,AMD240419C00070000,40.1,0,40.05,40.65,0,0.4868,0.9069,0.004,1,70.00,AMD240419P00070000,0,0,2.2,2.31,0,0.4905,-0.0966,0.0041,0
Fri Apr 19 2024,AMD240419C00075000,35.05,-0.2,36.1,36.55,20,0.4766,0.8778,0.0049,0,75.00,AMD240419P00075000,3.09,-0.11,3,3.2,5,0.4814,-0.1268,0.0051,0
Fri Apr 19 2024,AMD240419C00080000,32.32,0.745,32.25,32.8,10,0.4688,0.8436,0.0059,0,80.00,AMD240419P00080000,4.43,0.105,4.1,4.25,1,0.4745,-0.1622,0.0061,0
Fri Apr 19 2024,AMD240419C00085000,28.83,0.73,28.6,29.25,3,0.4608,0.8049,0.0068,0,85.00,AMD240419P00085000,0,0,5.35,5.6,0,0.468,-0.2024,0.0071,0
Fri Apr 19 2024,AMD240419C00090000,25.3,0.375,25.55,26.05,2,0.4616,0.7622,0.0077,0,90.00,AMD240419P00090000,7.15,-0.2,7,7.2,73,0.4644,-0.2474,0.0081,1
Fri Apr 19 2024,AMD240419C00095000,23.2,1.2,22.6,22.95,28,0.4583,0.7166,0.0085,0,95.00,AMD240419P00095000,8.75,-0.525,8.85,9.1,422,0.4616,-0.2955,0.009,0
Fri Apr 19 2024,AMD240419C00100000,19.2,-0.15,19.95,20.2,6,0.4566,0.6691,0.0092,1,100.00,AMD240419P00100000,11.55,0.075,10.95,11.25,18,0.457,-0.3458,0.0098,0
Fri Apr 19 2024,AMD240419C00105000,17.88,0.93,17.45,17.75,12,0.4549,0.6206,0.0097,7,105.00,AMD240419P00105000,13.65,-0.325,13.4,13.7,35,0.4547,-0.3981,0.0104,0
Fri Apr 19 2024,AMD240419C00110000,15.4,0.625,15.15,15.5,35,0.451,0.5718,0.01,0,110.00,AMD240419P00110000,16.43,0,16.1,16.45,0,0.4531,-0.4507,0.0109,10
Fri Apr 19 2024,AMD240419C00115000,13.2,0.325,13.25,13.5,102,0.4498,0.5242,0.0102,5,115.00,AMD240419P00115000,19.1,-0.7,19,19.4,5,0.4506,-0.5029,0.0113,0
Fri Apr 19 2024,AMD240419C00120000,11.37,0.17,11.4,11.7,3,0.4469,0.4776,0.0102,0,120.00,AMD240419P00120000,0,0,22.25,22.65,0,0.4502,-0.5545,0.0115,0
Fri Apr 19 2024,AMD240419C00125000,0,0,9.9,10.15,0,0.4461,0.4335,0.0101,0,125.00,AMD240419P00125000,0,0,25.6,26.15,0,0.4485,-0.6046,0.0115,0
Fri Apr 19 2024,AMD240419C00130000,8.4,-0.025,8.5,8.85,15,0.4455,0.3916,0.0099,0,130.00,AMD240419P00130000,29.7,0,29.25,29.85,0,0.448,-0.6527,0.0115,1
Fri Apr 19 2024,AMD240419C00135000,6.54,-0.81,7.3,7.65,1,0.4444,0.3526,0.0096,104,135.00,AMD240419P00135000,0,0,33.15,33.8,0,0.4496,-0.6985,0.0114,0
Fri Apr 19 2024,AMD240419C00140000,0,0,6.35,6.6,0,0.445,0.3166,0.0092,0,140.00,AMD240419P00140000,0,0,37.2,37.8,0,0.4488,-0.7418,0.0112,0
Fri Apr 19 2024,AMD240419C00145000,5.25,-0.225,5.5,5.7,24,0.4456,0.2834,0.0087,0,145.00,AMD240419P00145000,0,0,41.45,42.05,0,0.4505,-0.7822,0.0109,0
Fri Apr 19 2024,AMD240419C00150000,4.55,-0.2,4.75,4.95,38,0.4464,0.2536,0.0082,0,150.00,AMD240419P00150000,0,0,45.75,46.45,0,0.453,-0.8199,0.0106,0
Fri Apr 19 2024,AMD240419C00155000,4,-0.175,4.1,4.3,89,0.4472,0.2268,0.0077,0,155.00,AMD240419P00155000,0,0,50.35,50.9,0,0.4534,-0.8549,0.0103,0
